participant_id,participant_type,age_months,age_group,trial_number,condition,condition_name,segment,aoi_category,gaze_start_frame,gaze_end_frame,gaze_duration_frames,gaze_duration_ms,gaze_onset_time,gaze_offset_time
FiftySix-0501-1673,adult,672,adult,1,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,man_face,109,121,13,433.29999999999916,15.5,15.9333
FiftySix-0501-1673,adult,672,adult,1,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,man_body,122,129,8,266.70000000000016,15.9333,16.2
FiftySix-0501-1673,adult,672,adult,1,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,toy_location,130,146,17,566.7000000000008,16.2,16.7667
FiftySix-0501-1673,adult,672,adult,1,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,screen_nonAOI,147,14,18,11866.599999999999,16.7667,28.6333
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,approach,man_face,15,20,6,200.00000000000284,28.6333,28.8333
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,approach,woman_body,22,24,3,99.99999999999787,28.8667,28.9667
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,approach,toy_present,25,39,15,500.0,28.9667,29.4667
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,interaction,woman_face,40,42,3,100.00000000000142,29.4667,29.5667
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,interaction,toy_present,45,142,98,3266.7000000000003,29.6333,32.9
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,departure,man_body,143,147,5,166.69999999999874,32.9,33.0667
FiftySix-0501-1673,adult,672,adult,1,f,FLOATING,departure,screen_nonAOI,148,13,16,17200.000000000004,33.0667,50.2667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,man_body,14,20,7,233.29999999999984,50.2667,50.5
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,man_face,21,25,5,166.69999999999874,50.5,50.6667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,off_screen,27,31,5,166.69999999999874,50.7,50.8667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,woman_face,32,82,51,1699.9999999999957,50.8667,52.5667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,man_face,83,90,8,266.60000000000394,52.5667,52.8333
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,off_screen,91,94,4,133.40000000000174,52.8333,52.9667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,man_face,95,109,15,500.0,52.9667,53.4667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,woman_face,110,122,13,433.2999999999956,53.4667,53.9
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,123,126,4,133.29999999999842,53.9,54.0333
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,woman_body,128,130,3,100.00000000000142,54.0667,54.1667
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,toy_location,131,141,11,366.59999999999826,54.1667,54.5333
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,142,150,9,300.00000000000426,54.5333,54.8333
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,approach,off_screen,1,27,27,900.0000000000057,75.7667,76.6667
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,approach,toy_present,32,41,10,333.30000000000837,76.8,77.1333
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_body,42,44,3,99.99999999999432,77.1333,77.2333
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,interaction,toy_present,45,70,26,866.6999999999945,77.2333,78.1
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,interaction,off_screen,71,75,5,166.70000000000584,78.1,78.2667
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,interaction,toy_present,76,96,21,700.0000000000028,78.2667,78.9667
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,interaction,toy_present,99,127,29,966.700000000003,79.0333,80.0
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,departure,man_body,130,138,9,299.99999999999716,80.0667,80.3667
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,departure,man_face,139,144,6,200.00000000000284,80.3667,80.5667
FiftySix-0501-1673,adult,672,adult,1,uhw,UPSIDE_DOWN_HUG_WITH,departure,screen_nonAOI,147,150,4,133.39999999999463,80.6333,80.7667
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,approach,off_screen,1,21,21,700.0000000000028,91.9667,92.6667
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,approach,man_body,22,25,4,133.29999999999131,92.6667,92.8
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,approach,toy_location,27,32,6,200.00000000000284,92.8333,93.0333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,33,35,3,100.00000000000853,93.0333,93.1333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,toy_location,36,39,4,133.39999999999463,93.1333,93.2667
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,40,43,4,133.30000000000553,93.2667,93.4
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_hands,44,46,3,99.99999999999432,93.4,93.5
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_face,47,56,10,333.29999999999416,93.5,93.8333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_body,57,70,14,466.700000000003,93.8333,94.3
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_face,73,94,22,733.2999999999998,94.3667,95.1
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_face,95,106,12,400.0000000000057,95.1,95.5
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,off_screen,107,113,7,233.29999999999984,95.5,95.7333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_face,114,121,8,266.70000000000016,95.7333,96.0
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,man_hands,124,130,7,233.29999999999984,96.0667,96.3
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,screen_nonAOI,131,137,7,233.29999999999984,96.3,96.5333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,woman_body,138,140,3,100.00000000000853,96.5333,96.6333
FiftySix-0501-1673,adult,672,adult,1,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,screen_nonAOI,141,14,24,11500.0,96.6333,108.1333
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,approach,toy_present,15,24,10,333.3999999999975,108.1333,108.4667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,approach,off_screen,25,27,3,99.99999999999432,108.4667,108.5667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,approach,toy_present,28,30,3,100.00000000000853,108.5667,108.6667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,approach,woman_face,31,37,7,233.29999999999984,108.6667,108.9
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,approach,toy_present,38,41,4,133.29999999999131,108.9,109.0333
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,man_face,43,54,12,400.0000000000057,109.0667,109.4667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,off_screen,55,59,5,166.60000000000252,109.4667,109.6333
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,toy_present,60,82,23,766.7000000000002,109.6333,110.4
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,off_screen,84,86,3,99.99999999999432,110.4333,110.5333
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,man_face,87,97,11,366.7000000000087,110.5333,110.9
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,interaction,woman_face,98,126,29,966.6999999999888,110.9,111.8667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,departure,screen_nonAOI,127,132,6,200.00000000000284,111.8667,112.0667
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,departure,off_screen,133,137,5,166.60000000000252,112.0667,112.2333
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,departure,screen_nonAOI,138,145,8,266.70000000000016,112.2333,112.5
FiftySix-0501-1673,adult,672,adult,1,sw,SHOW_WITH,departure,off_screen,146,9,14,11200.000000000004,112.5,123.7
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,screen_nonAOI,10,15,6,200.00000000000284,123.7,123.9
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,off_screen,16,19,4,133.29999999999131,123.9,124.0333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,toy_location,20,22,3,100.00000000000853,124.0333,124.1333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,woman_face,23,31,9,299.99999999999716,124.1333,124.4333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,toy_location,32,37,6,200.00000000000284,124.4333,124.6333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,off_screen,38,44,7,233.39999999998895,124.6333,124.8667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,approach,toy_location,45,53,9,300.00000000001137,124.8667,125.1667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,interaction,woman_body,54,59,6,199.99999999998863,125.1667,125.3667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,interaction,toy_location,67,82,16,533.3000000000112,125.6,126.1333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,interaction,man_face,83,95,13,433.3999999999918,126.1333,126.5667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,interaction,toy_location,96,107,12,400.0000000000057,126.5667,126.9667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,interaction,woman_face,108,141,34,1133.2999999999913,126.9667,128.1
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,departure,man_face,143,154,12,400.0000000000057,128.1333,128.5333
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,departure,woman_face,156,164,9,300.00000000001137,128.5667,128.8667
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,departure,toy_location,166,171,6,199.99999999998863,128.9,129.1
FiftySix-0501-1673,adult,672,adult,1,swo,SHOW_WITHOUT,departure,screen_nonAOI,172,185,14,466.700000000003,129.1,129.5667
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,approach,off_screen,1,7,7,233.29999999998563,142.8,143.0333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,approach,off_screen,9,16,8,266.60000000001105,143.0667,143.3333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,approach,man_face,17,23,7,233.39999999998895,143.3333,143.5667
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,approach,woman_face,24,31,8,266.60000000001105,143.5667,143.8333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,approach,toy_present,32,40,9,299.99999999998295,143.8333,144.1333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,interaction,toy_present,42,48,7,233.30000000001405,144.1667,144.4
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,interaction,toy_present,51,73,23,766.600000000011,144.4667,145.2333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,interaction,woman_face,74,93,20,666.6999999999916,145.2333,145.9
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,interaction,man_face,94,119,26,866.6999999999803,145.9,146.7667
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,departure,woman_face,120,131,12,400.0000000000057,146.7667,147.1667
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,departure,screen_nonAOI,132,135,4,133.30000000001974,147.1667,147.3
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,departure,man_face,136,140,5,166.69999999999163,147.3,147.4667
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,departure,man_body,143,145,3,99.99999999999432,147.5333,147.6333
FiftySix-0501-1673,adult,672,adult,1,hw,HUG_WITH,departure,screen_nonAOI,146,4,9,11466.700000000003,147.6333,159.1
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,off_screen,5,10,6,200.00000000001705,159.1,159.3
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,screen_nonAOI,15,17,3,99.99999999999432,159.4333,159.5333
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,approach,man_face,20,37,18,599.9999999999943,159.6,160.2
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,woman_face,38,67,30,1000.0,160.2,161.2
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,interaction,off_screen,68,133,66,2200.0000000000173,161.2,163.4
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,134,139,6,199.99999999998863,163.4,163.6
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,man_face,141,145,5,166.70000000002005,163.6333,163.8
FiftySix-0501-1673,adult,672,adult,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,146,150,5,166.69999999999163,163.8,163.9667
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,approach,screen_nonAOI,3,15,13,433.400000000006,175.1333,175.5667
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,approach,man_body,16,24,9,300.00000000001137,175.5667,175.8667
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,approach,toy_present,30,94,65,2166.6999999999916,176.0333,178.2
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,interaction,man_face,95,102,8,266.70000000001437,178.2,178.4667
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,departure,woman_face,104,112,9,300.00000000001137,178.5,178.8
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,departure,screen_nonAOI,113,116,4,133.29999999999131,178.8,178.9333
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,departure,screen_nonAOI,119,124,6,199.99999999998863,179.0,179.2
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,departure,toy_present,125,140,16,533.3000000000254,179.2,179.7333
FiftySix-0501-1673,adult,672,adult,1,gw,GIVE_WITH,departure,screen_nonAOI,141,150,10,333.39999999998327,179.7333,180.0667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,approach,off_screen,1,5,5,166.69999999999163,190.8,190.9667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,approach,screen_nonAOI,6,11,6,199.99999999998863,190.9667,191.1667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,approach,man_face,12,29,18,599.9999999999943,191.1667,191.7667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,approach,screen_nonAOI,30,34,5,166.60000000001673,191.7667,191.9333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,approach,woman_face,35,42,8,266.69999999998595,191.9333,192.2
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,interaction,toy_location,44,68,25,833.3999999999833,192.2333,193.0667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,interaction,off_screen,69,73,5,166.60000000001673,193.0667,193.2333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,interaction,screen_nonAOI,74,76,3,99.99999999999432,193.2333,193.3333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,interaction,man_face,79,109,31,1033.299999999997,193.4,194.4333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,departure,woman_face,110,121,12,400.0000000000057,194.4333,194.8333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,departure,man_face,122,130,9,299.99999999998295,194.8333,195.1333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,departure,off_screen,131,137,7,233.40000000001737,195.1333,195.3667
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,departure,toy_location,138,145,8,266.59999999998263,195.3667,195.6333
FiftySix-0501-1673,adult,672,adult,1,gwo,GIVE_WITHOUT,departure,off_screen,148,150,3,100.00000000002274,195.7,195.8
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,off_screen,2,8,7,233.3999999999996,16.9333,17.1667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,screen_nonAOI,11,13,3,100.00000000000142,17.2333,17.3333
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,man_body,14,22,9,299.99999999999716,17.3333,17.6333
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,off_screen,23,27,5,166.7000000000023,17.6333,17.8
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,man_hands,31,34,4,133.30000000000197,17.9,18.0333
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,man_body,35,38,4,133.3999999999982,18.0333,18.1667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,man_hands,39,42,4,133.30000000000197,18.1667,18.3
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,screen_nonAOI,43,46,4,133.29999999999842,18.3,18.4333
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,toy_location,47,81,35,1166.7000000000023,18.4333,19.6
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,woman_body,82,87,6,199.9999999999993,19.6,19.8
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,off_screen,88,92,5,166.69999999999874,19.8,19.9667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,woman_hands,93,99,7,233.29999999999984,19.9667,20.2
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,woman_hands,101,104,4,133.40000000000174,20.2333,20.3667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,toy_location,105,125,21,699.9999999999993,20.3667,21.0667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,woman_body,127,137,11,366.699999999998,21.1,21.4667
FiftySix-0501-1673,adult,672,adult,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,screen_nonAOI,143,6,14,11733.400000000003,21.6333,33.3667
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,approach,off_screen,9,15,7,233.39999999999606,33.4333,33.6667
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,approach,man_body,16,25,10,333.30000000000126,33.6667,34.0
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,approach,toy_present,26,44,19,633.2999999999984,34.0,34.6333
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,interaction,toy_present,46,87,42,1399.9999999999986,34.6667,36.0667
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,interaction,man_face,89,101,13,433.2999999999956,36.1,36.5333
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,interaction,woman_face,102,123,22,733.4000000000032,36.5333,37.2667
FiftySix-0501-1673,adult,672,adult,2,f,FLOATING,departure,screen_nonAOI,124,11,38,17933.300000000003,37.2667,55.2
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,approach,man_body,12,16,5,166.69999999999874,55.2,55.3667
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,approach,man_face,17,27,11,366.59999999999826,55.3667,55.7333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,approach,man_face,29,45,17,566.600000000001,55.7667,56.3333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,woman_face,46,63,18,600.0000000000014,56.3333,56.9333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,off_screen,65,71,7,233.29999999999984,56.9667,57.2
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,woman_face,72,84,13,433.2999999999956,57.2,57.6333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,man_face,85,104,20,666.6999999999987,57.6333,58.3
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,off_screen,105,109,5,166.70000000000584,58.3,58.4667
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,interaction,woman_face,110,117,8,266.59999999999684,58.4667,58.7333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,departure,man_face,118,129,12,399.9999999999986,58.7333,59.1333
FiftySix-0501-1673,adult,672,adult,2,hwo,HUG_WITHOUT,departure,screen_nonAOI,130,2,23,21699.999999999996,59.1333,80.8333
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,off_screen,3,11,9,300.00000000001137,80.8333,81.1333
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,screen_nonAOI,12,18,7,233.39999999998895,81.1333,81.3667
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,man_hands,21,28,8,266.70000000000016,81.4333,81.7
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,man_body,29,35,7,233.29999999999984,81.7,81.9333
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,man_hands,38,47,10,333.29999999999416,82.0,82.3333
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_body,48,56,9,300.00000000001137,82.3333,82.6333
FiftySix-0501-1673,adult,672,adult,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,man_body,57,66,10,333.3999999999975,82.6333,82.9667
