participant_id,participant_type,age_months,age_group,trial_number,condition,condition_name,segment,aoi_category,gaze_start_frame,gaze_end_frame,gaze_duration_frames,gaze_duration_ms,gaze_onset_time,gaze_offset_time
Eight-0501-6206,infant,8,8-month-olds,1,swo,SHOW_WITHOUT,departure,woman_body,143,150,8,266.69999999998595,146.9,147.1667
Eight-0501-6206,infant,8,8-month-olds,1,swo,SHOW_WITHOUT,departure,off_screen,152,160,9,300.00000000001137,147.2,147.5
Eight-0501-6206,infant,8,8-month-olds,1,swo,SHOW_WITHOUT,departure,off_screen,162,168,7,233.39999999998895,147.5333,147.7667
Eight-0501-6206,infant,8,8-month-olds,1,swo,SHOW_WITHOUT,departure,screen_nonAOI,169,12,29,14766.600000000011,147.7667,162.5333
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,approach,man_body,13,19,7,233.39999999998895,162.5333,162.7667
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,approach,off_screen,20,22,3,100.00000000002274,162.7667,162.8667
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,approach,man_body,23,35,13,433.3000000000027,162.8667,163.3
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,man_body,37,40,4,133.39999999999463,163.3333,163.4667
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,toy_present,41,43,3,99.99999999999432,163.4667,163.5667
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,man_body,47,50,4,133.30000000001974,163.6667,163.8
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,man_body,53,59,7,233.29999999998563,163.8667,164.1
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,toy_present,67,73,7,233.39999999998895,164.3333,164.5667
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,toy_present,75,77,3,99.99999999999432,164.6,164.7
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,off_screen,81,83,3,99.99999999999432,164.8,164.9
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,toy_present,86,93,8,266.60000000001105,164.9667,165.2333
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,toy_present,95,99,5,166.60000000001673,165.2667,165.4333
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,man_body,101,105,5,166.5999999999883,165.4667,165.6333
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,man_body,107,110,4,133.30000000001974,165.6667,165.8
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,interaction,off_screen,111,113,3,99.99999999999432,165.8,165.9
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,departure,man_body,116,122,7,233.29999999998563,165.9667,166.2
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,departure,man_body,124,131,8,266.69999999998595,166.2333,166.5
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,departure,screen_nonAOI,135,137,3,99.99999999999432,166.6,166.7
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,departure,off_screen,141,143,3,99.99999999999432,166.8,166.9
Eight-0501-6206,infant,8,8-month-olds,1,hw,HUG_WITH,departure,screen_nonAOI,144,1,8,11866.69999999998,166.9,178.7667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,approach,screen_nonAOI,3,8,6,199.99999999998863,178.8,179.0
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,approach,screen_nonAOI,10,32,23,766.7000000000144,179.0333,179.8
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,toy_location,33,35,3,99.99999999999432,179.8,179.9
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,woman_body,40,42,3,99.99999999999432,180.0333,180.1333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,man_hands,43,48,6,200.00000000001705,180.1333,180.3333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,man_hands,52,62,11,366.7000000000087,180.4333,180.8
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,woman_body,63,67,5,166.69999999999163,180.8,180.9667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,off_screen,68,70,3,99.99999999999432,180.9667,181.0667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,toy_location,71,78,8,266.60000000001105,181.0667,181.3333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,toy_location,85,87,3,99.99999999999432,181.5333,181.6333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,toy_location,90,92,3,100.00000000002274,181.7,181.8
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,man_body,93,97,5,166.69999999999163,181.8,181.9667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,off_screen,98,100,3,99.99999999999432,181.9667,182.0667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,man_body,104,106,3,99.99999999999432,182.1667,182.2667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,interaction,man_body,108,120,13,433.3000000000027,182.3,182.7333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,121,126,6,199.99999999998863,182.7333,182.9333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,departure,off_screen,127,130,4,133.39999999999463,182.9333,183.0667
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,departure,man_body,132,135,4,133.30000000001974,183.1,183.2333
Eight-0501-6206,infant,8,8-month-olds,1,hwo,HUG_WITHOUT,departure,screen_nonAOI,137,19,33,12600.000000000022,183.2667,195.8667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,approach,man_body,20,27,8,266.59999999998263,195.8667,196.1333
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,approach,off_screen,28,30,3,100.00000000002274,196.1333,196.2333
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,approach,man_body,31,39,9,299.99999999998295,196.2333,196.5333
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,man_body,41,49,9,300.00000000001137,196.5667,196.8667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,toy_present,50,58,9,299.99999999998295,196.8667,197.1667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,off_screen,59,61,3,99.99999999999432,197.1667,197.2667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,toy_present,62,73,12,400.0000000000057,197.2667,197.6667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,woman_body,77,80,4,133.30000000001974,197.7667,197.9
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,screen_nonAOI,81,83,3,99.99999999999432,197.9,198.0
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,off_screen,89,91,3,99.99999999999432,198.1667,198.2667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,interaction,toy_present,92,102,11,366.60000000000537,198.2667,198.6333
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,screen_nonAOI,106,113,8,266.69999999998595,198.7333,199.0
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,toy_present,116,118,3,99.99999999999432,199.0667,199.1667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,off_screen,119,121,3,99.99999999999432,199.1667,199.2667
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,toy_present,122,126,5,166.60000000001673,199.2667,199.4333
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,toy_present,129,131,3,99.99999999999432,199.5,199.6
Eight-0501-6206,infant,8,8-month-olds,1,gw,GIVE_WITH,departure,screen_nonAOI,138,149,12,399.99999999997726,199.8,200.2
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,approach,screen_nonAOI,1,14,14,466.700000000003,217.1,217.5667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,approach,man_body,15,38,24,800.0000000000114,217.5667,218.3667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,approach,off_screen,39,41,3,99.99999999999432,218.3667,218.4667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,man_body,42,61,20,666.5999999999883,218.4667,219.1333
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,woman_body,63,69,7,233.30000000001405,219.1667,219.4
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,woman_body,72,74,3,99.99999999999432,219.4667,219.5667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,toy_location,75,92,18,599.9999999999943,219.5667,220.1667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,off_screen,95,98,4,133.39999999999463,220.2333,220.3667
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,off_screen,100,102,3,99.99999999999432,220.4,220.5
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,interaction,toy_location,103,114,12,400.0000000000057,220.5,220.9
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,man_body,116,120,5,166.69999999999163,220.9333,221.1
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,toy_location,121,130,10,333.30000000000837,221.1,221.4333
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,toy_location,133,135,3,99.99999999999432,221.5,221.6
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,screen_nonAOI,136,138,3,99.99999999999432,221.6,221.7
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,off_screen,139,141,3,100.00000000002274,221.7,221.8
Eight-0501-6206,infant,8,8-month-olds,1,gwo,GIVE_WITHOUT,departure,screen_nonAOI,142,150,9,299.99999999998295,221.8,222.1
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,approach,screen_nonAOI,1,13,13,433.3000000000009,11.3667,11.8
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,approach,man_body,14,23,10,333.2999999999995,11.8,12.1333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,approach,man_face,25,33,9,299.9999999999989,12.1667,12.4667
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,interaction,toy_present,34,53,20,666.6000000000007,12.4667,13.1333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,interaction,toy_present,56,76,21,700.000000000001,13.2,13.9
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,interaction,woman_body,77,84,8,266.70000000000016,13.9,14.1667
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,interaction,toy_present,88,92,5,166.59999999999897,14.2667,14.4333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,interaction,off_screen,93,137,45,1500.0,14.4333,15.9333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,departure,screen_nonAOI,138,140,3,100.00000000000142,15.9333,16.0333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,departure,off_screen,141,143,3,99.99999999999787,16.0333,16.1333
Eight-0501-6206,infant,8,8-month-olds,2,ugw,UPSIDE_DOWN_GIVE_WITH,departure,off_screen,145,147,3,100.00000000000142,16.1667,16.2667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,screen_nonAOI,4,12,9,300.0000000000007,28.0333,28.3333
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,screen_nonAOI,15,23,9,300.0000000000007,28.4,28.7
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,approach,man_body,24,43,20,666.7000000000023,28.7,29.3667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,man_body,45,53,9,300.0000000000007,29.4,29.7
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,man_body,55,73,19,633.4000000000017,29.7333,30.3667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,man_body,75,77,3,100.00000000000142,30.4,30.5
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,man_body,79,82,4,133.3999999999982,30.5333,30.6667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,man_body,84,91,8,266.70000000000016,30.7,30.9667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,interaction,toy_location,96,103,8,266.70000000000016,31.1,31.3667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,toy_location,105,112,8,266.70000000000016,31.4,31.6667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,toy_location,114,119,6,199.9999999999993,31.7,31.9
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,screen_nonAOI,121,133,13,433.4000000000025,31.9333,32.3667
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,screen_nonAOI,135,137,3,100.00000000000142,32.4,32.5
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,man_body,138,140,3,100.00000000000142,32.5,32.6
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,off_screen,143,149,7,233.29999999999984,32.6667,32.9
Eight-0501-6206,infant,8,8-month-olds,2,ugwo,UPSIDE_DOWN_GIVE_WITHOUT,departure,screen_nonAOI,150,4,5,11833.300000000001,32.9,44.7333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,approach,screen_nonAOI,6,13,8,266.59999999999684,44.7667,45.0333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,approach,woman_body,14,21,8,266.70000000000016,45.0333,45.3
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,approach,off_screen,23,25,3,100.00000000000142,45.3333,45.4333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,approach,toy_present,26,28,3,99.99999999999432,45.4333,45.5333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,approach,off_screen,29,31,3,100.00000000000142,45.5333,45.6333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,woman_body,35,37,3,100.00000000000142,45.7333,45.8333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,woman_body,40,42,3,100.00000000000142,45.9,46.0
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,toy_present,43,55,13,433.3000000000027,46.0,46.4333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,toy_present,63,66,4,133.29999999999842,46.6667,46.8
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,toy_present,68,75,8,266.70000000000016,46.8333,47.1
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,off_screen,78,80,3,100.00000000000142,47.1667,47.2667
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,man_hands,83,85,3,100.00000000000142,47.3333,47.4333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,off_screen,88,96,9,299.99999999999716,47.5,47.8
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,off_screen,104,108,5,166.70000000000584,48.0333,48.2
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,interaction,man_face,112,114,3,100.00000000000142,48.3,48.4
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,departure,screen_nonAOI,116,119,4,133.39999999999463,48.4333,48.5667
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,departure,off_screen,120,126,7,233.29999999999984,48.5667,48.8
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,departure,screen_nonAOI,127,132,6,200.00000000000284,48.8,49.0
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,departure,off_screen,142,145,4,133.30000000000553,49.3,49.4333
Eight-0501-6206,infant,8,8-month-olds,2,f,FLOATING,departure,off_screen,148,2,5,12233.3,49.5,61.7333
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,approach,screen_nonAOI,3,21,19,633.4000000000017,61.7333,62.3667
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,approach,man_body,22,25,4,133.29999999999842,62.3667,62.5
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,approach,off_screen,26,34,9,299.99999999999716,62.5,62.8
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,man_hands,38,40,3,100.00000000000142,62.9,63.0
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,man_hands,43,45,3,100.00000000000142,63.0667,63.1667
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,off_screen,49,60,12,399.9999999999986,63.2667,63.6667
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,off_screen,62,64,3,99.99999999999432,63.7,63.8
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,woman_body,65,91,27,900.0000000000057,63.8,64.7
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,off_screen,92,94,3,99.99999999999432,64.7,64.8
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,interaction,toy_location,95,117,23,766.7000000000002,64.8,65.5667
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,departure,screen_nonAOI,118,122,5,166.60000000000252,65.5667,65.7333
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,departure,screen_nonAOI,125,140,16,533.299999999997,65.8,66.3333
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,departure,off_screen,142,144,3,100.00000000000853,66.3667,66.4667
Eight-0501-6206,infant,8,8-month-olds,2,hwo,HUG_WITHOUT,departure,screen_nonAOI,145,150,6,200.00000000000284,66.4667,66.6667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,off_screen,1,3,3,100.00000000000853,77.8667,77.9667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,screen_nonAOI,4,24,21,700.0000000000028,77.9667,78.6667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,toy_present,27,30,4,133.39999999999463,78.7333,78.8667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,approach,off_screen,31,33,3,100.00000000000853,78.8667,78.9667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,toy_present,34,40,7,233.29999999999984,78.9667,79.2
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_body,41,48,8,266.70000000000016,79.2,79.4667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,man_hands,49,52,4,133.29999999999131,79.4667,79.6
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_face,53,56,4,133.30000000000553,79.6,79.7333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_face,58,60,3,99.99999999999432,79.7667,79.8667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,off_screen,61,63,3,100.00000000000853,79.8667,79.9667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,woman_face,64,76,13,433.3000000000027,79.9667,80.4
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,man_body,78,83,6,200.00000000000284,80.4333,80.6333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,off_screen,84,86,3,99.99999999999432,80.6333,80.7333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,man_body,87,90,4,133.39999999999463,80.7333,80.8667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,off_screen,91,93,3,100.00000000000853,80.8667,80.9667
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,toy_present,96,104,9,299.99999999999716,81.0333,81.3333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,off_screen,106,109,4,133.30000000000553,81.3667,81.5
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,interaction,screen_nonAOI,110,115,6,200.00000000000284,81.5,81.7
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,departure,screen_nonAOI,117,119,3,99.99999999999432,81.7333,81.8333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,departure,off_screen,120,125,6,200.00000000000284,81.8333,82.0333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,departure,screen_nonAOI,126,130,5,166.70000000000584,82.0333,82.2
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,departure,screen_nonAOI,132,146,15,500.0,82.2333,82.7333
Eight-0501-6206,infant,8,8-month-olds,2,uhw,UPSIDE_DOWN_HUG_WITH,departure,screen_nonAOI,148,1,4,16566.599999999995,82.7667,99.3333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,approach,screen_nonAOI,4,24,21,699.9999999999886,99.4,100.1
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,approach,toy_location,29,36,8,266.70000000000016,100.2333,100.5
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,37,40,4,133.30000000000553,100.5,100.6333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,42,46,5,166.5999999999883,100.6667,100.8333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,48,54,7,233.29999999999984,100.8667,101.1
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,off_screen,55,58,4,133.30000000000553,101.1,101.2333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,59,62,4,133.39999999999463,101.2333,101.3667
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_face,63,71,9,300.00000000001137,101.3667,101.6667
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_body,72,79,8,266.59999999999684,101.6667,101.9333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,woman_face,80,84,5,166.69999999999163,101.9333,102.1
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,man_face,88,103,16,533.299999999997,102.2,102.7333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,interaction,off_screen,105,132,28,933.3000000000027,102.7667,103.7
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,screen_nonAOI,134,145,12,400.0000000000057,103.7333,104.1333
Eight-0501-6206,infant,8,8-month-olds,2,uhwo,UPSIDE_DOWN_HUG_WITHOUT,departure,off_screen,146,148,3,99.99999999999432,104.1333,104.2333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,approach,screen_nonAOI,1,6,6,200.00000000000284,120.7333,120.9333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,approach,off_screen,7,11,5,166.69999999999163,120.9333,121.1
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,approach,screen_nonAOI,14,18,5,166.5999999999883,121.1667,121.3333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,approach,man_body,22,26,5,166.69999999999163,121.4333,121.6
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,approach,man_body,29,41,13,433.2999999999885,121.6667,122.1
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,man_body,43,46,4,133.39999999999463,122.1333,122.2667
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,off_screen,47,51,5,166.60000000000252,122.2667,122.4333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,woman_body,52,66,15,500.0,122.4333,122.9333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,woman_face,69,73,5,166.70000000000584,123.0,123.1667
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,toy_present,74,76,3,99.99999999999432,123.1667,123.2667
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,off_screen,77,81,5,166.60000000000252,123.2667,123.4333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,off_screen,87,89,3,100.00000000000853,123.6,123.7
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,toy_present,90,93,4,133.29999999999131,123.7,123.8333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,toy_present,96,99,4,133.29999999999131,123.9,124.0333
Eight-0501-6206,infant,8,8-month-olds,2,sw,SHOW_WITH,interaction,man_body,104,107,4,133.29999999999131,124.1667,124.3
